"county_geoid","place_geoid","tract_geoid","county","place","tract","county_pop","place_pop","tract_pop","overlap_percent"
6037,630000,6037301900,"Los Angeles","Glendale","Census Tract 3019, Los Angeles County, California",10081570,200232,8192,1
6067,613588,6067008131,"Sacramento","Citrus Heights","Census Tract 81.31, Sacramento County, California",1524553,87373,5302,0.545935878298909
6067,611390,6067008131,"Sacramento","Carmichael CDP","Census Tract 81.31, Sacramento County, California",1524553,64454,5302,0.434871655270412
6067,624722,6067008131,"Sacramento","Foothill Farms CDP","Census Tract 81.31, Sacramento County, California",1524553,35881,5302,0.0191924664306788
6005,601514,6005000200,"Amador","Amador City","Census Tract 2, Amador County, California",38429,167,4748,0.0246284802543812
6005,661124,6005000200,"Amador","River Pines CDP","Census Tract 2, Amador County, California",38429,566,4748,0.0295704570702173
6005,657834,6005000200,"Amador","Plymouth","Census Tract 2, Amador County, California",38429,980,4748,0.17575618501175
6005,683094,6005000200,"Amador","Volcano CDP","Census Tract 2, Amador County, California",38429,40,4748,0.0859671827157766
6005,623980,6005000200,"Amador","Fiddletown CDP","Census Tract 2, Amador County, California",38429,324,4748,0.370879476408913
6005,619976,6005000200,"Amador","Drytown CDP","Census Tract 2, Amador County, California",38429,21,4748,0.295429002978554
6005,677392,6005000200,"Amador","Sutter Creek","Census Tract 2, Amador County, California",38429,2573,4748,0.0177692155604072
6033,651294,6033000502,"Lake","Nice CDP","Census Tract 5.02, Lake County, California",64195,2527,2446,1
6037,644000,6037237500,"Los Angeles","Los Angeles","Census Tract 2375, Los Angeles County, California",10081570,3966936,2922,1
6085,668000,6085508003,"Santa Clara","San Jose","Census Tract 5080.03, Santa Clara County, California",1927470,1027690,2480,0.0064482933886244
6085,617610,6085508003,"Santa Clara","Cupertino","Census Tract 5080.03, Santa Clara County, California",1927470,60257,2480,0.993551706611376
6037,644000,6037117404,"Los Angeles","Los Angeles","Census Tract 1174.04, Los Angeles County, California",10081570,3966936,5324,1
6037,644000,6037108201,"Los Angeles","Los Angeles","Census Tract 1082.01, Los Angeles County, California",10081570,3966936,5460,1
6073,622804,6073020109,"San Diego","Escondido","Census Tract 201.09, San Diego County, California",3316073,151300,5405,1
6081,660102,6081610700,"San Mateo","Redwood City","Census Tract 6107, San Mateo County, California",767423,85784,5801,0.984007443806359
6081,651840,6081610700,"San Mateo","North Fair Oaks CDP","Census Tract 6107, San Mateo County, California",767423,14372,5801,0.0159925561936411
6067,664000,6067003204,"Sacramento","Sacramento","Census Tract 32.04, Sacramento County, California",1524553,500930,4965,1
6067,659444,6067008913,"Sacramento","Rancho Cordova","Census Tract 89.13, Sacramento County, California",1524553,73147,4059,1
6037,644000,6037240020,"Los Angeles","Los Angeles","Census Tract 2400.20, Los Angeles County, California",10081570,3966936,5223,1
6065,633182,6065043308,"Riverside","Hemet","Census Tract 433.08, Riverside County, California",2411439,84542,2892,0.327470557856611
6065,620697,6065043308,"Riverside","East Hemet CDP","Census Tract 433.08, Riverside County, California",2411439,20211,2892,0.672529442143389
6067,662910,6067009112,"Sacramento","Rosemont CDP","Census Tract 91.12, Sacramento County, California",1524553,23602,4004,1
6037,655156,6037910207,"Los Angeles","Palmdale","Census Tract 9102.07, Los Angeles County, California",10081570,156293,6033,1
6037,644000,6037121101,"Los Angeles","Los Angeles","Census Tract 1211.01, Los Angeles County, California",10081570,3966936,2862,1
6083,636868,6083002926,"Santa Barbara","Isla Vista CDP","Census Tract 29.26, Santa Barbara County, California",444829,27707,6272,1
6073,666000,6073005300,"San Diego","San Diego","Census Tract 53, San Diego County, California",3316073,1409573,5847,1
6059,602000,6059086501,"Orange","Anaheim","Census Tract 865.01, Orange County, California",3168044,349964,4254,1
6081,609066,6081605400,"San Mateo","Burlingame","Census Tract 6054, San Mateo County, California",767423,30576,6142,1
6037,644000,6037104401,"Los Angeles","Los Angeles","Census Tract 1044.01, Los Angeles County, California",10081570,3966936,3270,1
6065,616350,6065041703,"Riverside","Corona","Census Tract 417.03, Riverside County, California",2411439,166972,6378,1
6073,666000,6073009603,"San Diego","San Diego","Census Tract 96.03, San Diego County, California",3316073,1409573,5544,1
6037,660018,6037620602,"Los Angeles","Redondo Beach","Census Tract 6206.02, Los Angeles County, California",10081570,67423,5040,1
6037,684921,6037502302,"Los Angeles","West Whittier-Los Nietos CDP","Census Tract 5023.02, Los Angeles County, California",10081570,26654,2970,0.482040990338608
6037,669154,6037502302,"Los Angeles","Santa Fe Springs","Census Tract 5023.02, Los Angeles County, California",10081570,17810,2970,0.517959009661392
6077,680238,6077005308,"San Joaquin","Tracy","Census Tract 53.08, San Joaquin County, California",742603,90675,4818,1
6059,639496,6059032029,"Orange","Lake Forest","Census Tract 320.29, Orange County, California",3168044,83974,4297,1
6037,643000,6037572201,"Los Angeles","Long Beach","Census Tract 5722.01, Los Angeles County, California",10081570,466776,5592,1
6017,614764,6017030602,"El Dorado","Coloma CDP","Census Tract 306.02, El Dorado County, California",188563,427,7911,0.110961493924951
6017,629350,6017030602,"El Dorado","Georgetown CDP","Census Tract 306.02, El Dorado County, California",188563,2577,7911,0.889038506075049
6053,630994,6053011204,"Monterey","Greenfield","Census Tract 112.04, Monterey County, California",433410,17373,3749,1
6111,665042,6111001401,"Ventura","San Buenaventura (Ventura)","Census Tract 14.01, Ventura County, California",847263,109910,4103,1
6059,651182,6059063006,"Orange","Newport Beach","Census Tract 630.06, Orange County, California",3168044,85694,2519,1
6037,611530,6037543306,"Los Angeles","Carson","Census Tract 5433.06, Los Angeles County, California",10081570,92079,7863,1
6067,624638,6067008210,"Sacramento","Folsom","Census Tract 82.10, Sacramento County, California",1524553,78159,5894,1
6037,632548,6037602105,"Los Angeles","Hawthorne","Census Tract 6021.05, Los Angeles County, California",10081570,87107,4116,1
6111,678582,6111005907,"Ventura","Thousand Oaks","Census Tract 59.07, Ventura County, California",847263,127873,3467,1
6037,644000,6037187101,"Los Angeles","Los Angeles","Census Tract 1871.01, Los Angeles County, California",10081570,3966936,3438,1
6037,684200,6037406902,"Los Angeles","West Covina","Census Tract 4069.02, Los Angeles County, California",10081570,106589,3584,0.284144821360444
6037,640340,6037406902,"Los Angeles","La Puente","Census Tract 4069.02, Los Angeles County, California",10081570,40020,3584,0.0030698521050774
6037,684774,6037406902,"Los Angeles","West Puente Valley CDP","Census Tract 4069.02, Los Angeles County, California",10081570,23382,3584,0.712785326534479
6075,667000,6075015500,"San Francisco","San Francisco","Census Tract 155, San Francisco County, California",874961,874961,3551,1
6071,653896,6071001312,"San Bernardino","Ontario","Census Tract 13.12, San Bernardino County, California",2149031,176760,5127,1
6037,644000,6037117201,"Los Angeles","Los Angeles","Census Tract 1172.01, Los Angeles County, California",10081570,3966936,5191,1
6067,622020,6067009619,"Sacramento","Elk Grove","Census Tract 96.19, Sacramento County, California",1524553,170825,7863,1
6037,600884,6037481800,"Los Angeles","Alhambra","Census Tract 4818, Los Angeles County, California",10081570,84647,2558,1
6037,643000,6037573100,"Los Angeles","Long Beach","Census Tract 5731, Los Angeles County, California",10081570,466776,7547,1
6037,644000,6037183520,"Los Angeles","Los Angeles","Census Tract 1835.20, Los Angeles County, California",10081570,3966936,3758,1
6071,602364,6071009709,"San Bernardino","Apple Valley","Census Tract 97.09, San Bernardino County, California",2149031,72726,6657,1
6037,673290,6037408141,"Los Angeles","South San Jose Hills CDP","Census Tract 4081.41, Los Angeles County, California",10081570,19977,5366,0.8950753106355
6037,684200,6037408141,"Los Angeles","West Covina","Census Tract 4081.41, Los Angeles County, California",10081570,106589,5366,0.1049246893645
6007,674186,6007001704,"Butte","Stirling City CDP","Census Tract 17.04, Butte County, California",225817,374,3583,0.280867244837782
6007,645120,6007001704,"Butte","Magalia CDP","Census Tract 17.04, Butte County, California",225817,11476,3583,0.719132755162218
6097,662546,6097151307,"Sonoma","Rohnert Park","Census Tract 1513.07, Sonoma County, California",499772,42902,5783,1
6093,680686,6093000100,"Siskiyou","Tulelake","Census Tract 1, Siskiyou County, California",43468,842,1076,1
6067,664000,6067004905,"Sacramento","Sacramento","Census Tract 49.05, Sacramento County, California",1524553,500930,7492,1
6081,660102,6081611200,"San Mateo","Redwood City","Census Tract 6112, San Mateo County, California",767423,85784,2816,1
6037,644000,6037187300,"Los Angeles","Los Angeles","Census Tract 1873, Los Angeles County, California",10081570,3966936,3597,1
6073,682996,6073019502,"San Diego","Vista","Census Tract 195.02, San Diego County, California",3316073,100686,5928,1
6037,644000,6037293201,"Los Angeles","Los Angeles","Census Tract 2932.01, Los Angeles County, California",10081570,3966936,6289,1
6085,668000,6085503210,"Santa Clara","San Jose","Census Tract 5032.10, Santa Clara County, California",1927470,1027690,4254,1
6065,650076,6065043229,"Riverside","Murrieta","Census Tract 432.29, Riverside County, California",2411439,112941,5110,1
6075,667000,6075022902,"San Francisco","San Francisco","Census Tract 229.02, San Francisco County, California",874961,874961,2483,1
6067,664000,6067007010,"Sacramento","Sacramento","Census Tract 70.10, Sacramento County, California",1524553,500930,3878,1
6059,639259,6059062622,"Orange","Laguna Woods","Census Tract 626.22, Orange County, California",3168044,16053,3868,0.571632026719344
6059,639220,6059062622,"Orange","Laguna Hills","Census Tract 626.22, Orange County, California",3168044,31617,3868,0.428367973280656
6083,669070,6083001102,"Santa Barbara","Santa Barbara","Census Tract 11.02, Santa Barbara County, California",444829,91376,4556,1
6073,666000,6073017006,"San Diego","San Diego","Census Tract 170.06, San Diego County, California",3316073,1409573,2957,0.115975891795272
6073,658520,6073017006,"San Diego","Poway","Census Tract 170.06, San Diego County, California",3316073,49701,2957,0.884024108204728
6061,641474,6061021401,"Placer","Lincoln","Census Tract 214.01, Placer County, California",385512,47388,2538,1
6037,669088,6037920023,"Los Angeles","Santa Clarita","Census Tract 9200.23, Los Angeles County, California",10081570,213411,2615,1
6037,644000,6037206050,"Los Angeles","Los Angeles","Census Tract 2060.50, Los Angeles County, California",10081570,3966936,2031,1
6033,644350,6033001200,"Lake","Lower Lake CDP","Census Tract 12, Lake County, California",64195,1355,3179,0.622680540309311
6033,633549,6033001200,"Lake","Hidden Valley Lake CDP","Census Tract 12, Lake County, California",64195,5539,3179,0.377319459690689
6099,661068,6099000304,"Stanislaus","Riverbank","Census Tract 3.04, Stanislaus County, California",543194,24482,5329,1
6095,675630,6095252703,"Solano","Suisun City","Census Tract 2527.03, Solano County, California",441829,29488,4437,1
6095,681554,6095252913,"Solano","Vacaville","Census Tract 2529.13, Solano County, California",441829,98875,4856,1
6037,658072,6037402902,"Los Angeles","Pomona","Census Tract 4029.02, Los Angeles County, California",10081570,152209,6903,1
6077,680238,6077005210,"San Joaquin","Tracy","Census Tract 52.10, San Joaquin County, California",742603,90675,12302,1
6059,625380,6059099226,"Orange","Fountain Valley","Census Tract 992.26, Orange County, California",3168044,56026,3772,1
6013,683346,6013338201,"Contra Costa","Walnut Creek","Census Tract 3382.01, Contra Costa County, California",1142251,69567,4144,0.741002010844033
6013,616000,6013338201,"Contra Costa","Concord","Census Tract 3382.01, Contra Costa County, California",1142251,129183,4144,0.258997989155966
6065,649270,6065042409,"Riverside","Moreno Valley","Census Tract 424.09, Riverside County, California",2411439,207289,3467,1
6055,601640,6055201007,"Napa","American Canyon","Census Tract 2010.07, Napa County, California",139623,20261,4058,1
6019,627000,6019005410,"Fresno","Fresno","Census Tract 54.10, Fresno County, California",984521,525010,3536,1
6037,644000,6037227010,"Los Angeles","Los Angeles","Census Tract 2270.10, Los Angeles County, California",10081570,3966936,5705,1
6059,629000,6059088502,"Orange","Garden Grove","Census Tract 885.02, Orange County, California",3168044,173258,5598,1
6077,642202,6077004404,"San Joaquin","Lodi","Census Tract 44.04, San Joaquin County, California",742603,65846,4131,1
6067,622020,6067009636,"Sacramento","Elk Grove","Census Tract 96.36, Sacramento County, California",1524553,170825,7741,1
6037,644000,6037265303,"Los Angeles","Los Angeles","Census Tract 2653.03, Los Angeles County, California",10081570,3966936,5156,1
6113,618100,6113010508,"Yolo","Davis","Census Tract 105.08, Yolo County, California",217352,68543,2657,1
6037,644000,6037241400,"Los Angeles","Los Angeles","Census Tract 2414, Los Angeles County, California",10081570,3966936,3785,1
6037,644000,6037133000,"Los Angeles","Los Angeles","Census Tract 1330, Los Angeles County, California",10081570,3966936,4778,1
6063,673654,6063000202,"Plumas","Spring Garden CDP","Census Tract 2.02, Plumas County, California",18660,20,1142,0.0127997214921498
6063,617288,6063000202,"Plumas","Cromberg CDP","Census Tract 2.02, Plumas County, California",18660,316,1142,0.179324893024151
6063,631029,6063000202,"Plumas","Greenhorn CDP","Census Tract 2.02, Plumas County, California",18660,255,1142,0.133366965004111
6063,646618,6063000202,"Plumas","Meadow Valley CDP","Census Tract 2.02, Plumas County, California",18660,420,1142,0.169249110573302
6063,608744,6063000202,"Plumas","Bucks Lake CDP","Census Tract 2.02, Plumas County, California",18660,0,1142,0.205632904361745
6063,640312,6063000202,"Plumas","La Porte CDP","Census Tract 2.02, Plumas County, California",18660,0,1142,0.0881479811816919
6063,637904,6063000202,"Plumas","Keddie CDP","Census Tract 2.02, Plumas County, California",18660,76,1142,0.0129840834859378
