bg2020gj,bg2020ge,tr2010gj,tr2010ge,wt_pop,wt_adult,wt_hh,wt_hu,parea
G06000104084002,060014084002,G0600010408400,06001408400,1,1,1,1,1
G06000104084003,060014084003,G0600010408400,06001408400,1,1,1,1,1
G06000104085001,060014085001,G0600010408500,06001408500,1,1,1,1,1
G06000104085002,060014085002,G0600010408500,06001408500,1,1,1,1,1
G06000104085003,060014085003,G0600010408500,06001408500,1,1,1,1,1
G06000104085004,060014085004,G0600010408500,06001408500,1,1,1,1,1
G06000104085005,060014085005,G0600010408500,06001408500,1,1,1,1,1
G06000104086001,060014086001,G0600010408600,06001408600,1,1,1,1,1
G06000104086002,060014086002,G0600010408600,06001408600,1,1,1,1,1
G06000104086003,060014086003,G0600010408600,06001408600,1,1,1,1,1
G06000104086004,060014086004,G0600010408600,06001408600,1,1,1,1,1
G06000104087001,060014087001,G0600010408700,06001408700,1,1,1,1,1
G06000104087002,060014087002,G0600010408700,06001408700,1,1,1,1,0.988915377984
G06000104087002,060014087002,G0600010408600,06001408600,0,0,0,0,0.011084622016
G06000104087003,060014087003,G0600010408700,06001408700,1,1,1,1,1
G06000104087004,060014087004,G0600010408700,06001408700,1,1,1,1,1
G06000104087005,060014087005,G0600010408700,06001408700,1,1,1,1,1
G06000104087006,060014087006,G0600010408700,06001408700,1,1,1,1,1
G06000104088001,060014088001,G0600010408800,06001408800,1,1,1,1,1
G06000104088002,060014088002,G0600010408800,06001408800,1,1,1,1,1
G06000104088003,060014088003,G0600010408800,06001408800,1,1,1,1,1
G06000104088004,060014088004,G0600010408800,06001408800,1,1,1,1,1
G06000104089001,060014089001,G0600010408900,06001408900,1,1,1,1,0.998551993678
G06000104089001,060014089001,G0600010408800,06001408800,0,0,0,0,0.001448006322
G06000104089002,060014089002,G0600010408900,06001408900,0.986232216613,0.986275733001,0.998116760829,0.998230088496,0.93257729145
G06000104089002,060014089002,G0600010408800,06001408800,0.013767783387,0.013724266999,0.001883239171,0.001769911504,0.06742270855
G06000104090001,060014090001,G0600010409000,06001409000,1,1,1,1,1
G06000104090002,060014090002,G0600010409000,06001409000,0.958249721492,0.958249721492,0.958249721492,0.958249721492,0.958249721492
G06000104090002,060014090002,G0600010428301,06001428301,0.038969893353,0.038969893353,0.038969893353,0.038969893353,0.038969893353
G06000104090002,060014090002,G0600010432400,06001432400,0.002780385155,0.002780385155,0.002780385155,0.002780385155,0.002780385155
G06000104090003,060014090003,G0600010409000,06001409000,1,1,1,1,0.997983497346
G06000104090003,060014090003,G0600010432400,06001432400,0,0,0,0,0.002016502654
G06000104091001,060014091001,G0600010409100,06001409100,1,1,1,1,1
G06000104091002,060014091002,G0600010409100,06001409100,1,1,1,1,1
G06000104092001,060014092001,G0600010409200,06001409200,0.998944345798,0.998922184781,0.998895312408,0.998908072825,0.999239948662
G06000104092001,060014092001,G0600010432502,06001432502,0.001055654202,0.001077815219,0.001104687592,0.001091927175,7.60051338e-4
G06000104092002,060014092002,G0600010409200,06001409200,1,1,1,1,1
G06000104093001,060014093001,G0600010409300,06001409300,1,1,1,1,1
G06000104093002,060014093002,G0600010409300,06001409300,1,1,1,1,1
G06000104093003,060014093003,G0600010409300,06001409300,1,1,1,1,1
G06000104093004,060014093004,G0600010409300,06001409300,1,1,1,1,1
G06000104094001,060014094001,G0600010409400,06001409400,1,1,1,1,1
G06000104094002,060014094002,G0600010409400,06001409400,1,1,1,1,1
G06000104094003,060014094003,G0600010409400,06001409400,1,1,1,1,1
G06000104095001,060014095001,G0600010409500,06001409500,1,1,1,1,1
G06000104095002,060014095002,G0600010409500,06001409500,1,1,1,1,1
G06000104095003,060014095003,G0600010409500,06001409500,1,1,1,1,1
G06000104096001,060014096001,G0600010409600,06001409600,1,1,1,1,1
G06000104096002,060014096002,G0600010409600,06001409600,1,1,1,1,1
G06000104096003,060014096003,G0600010409600,06001409600,1,1,1,1,1
G06000104096004,060014096004,G0600010409600,06001409600,1,1,1,1,1
G06000104096005,060014096005,G0600010409600,06001409600,1,1,1,1,1
G06000104097001,060014097001,G0600010409700,06001409700,1,1,1,1,1
G06000104097002,060014097002,G0600010409700,06001409700,1,1,1,1,1
G06000104097003,060014097003,G0600010409700,06001409700,1,1,1,1,1
G06000104097004,060014097004,G0600010409700,06001409700,1,1,1,1,1
G06000104098001,060014098001,G0600010409800,06001409800,1,1,1,1,1
G06000104098002,060014098002,G0600010409800,06001409800,1,1,1,1,1
G06000104098003,060014098003,G0600010409800,06001409800,1,1,1,1,1
G06000104099001,060014099001,G0600010409900,06001409900,1,1,1,1,1
G06000104099002,060014099002,G0600010409900,06001409900,1,1,1,1,1
G06000104099003,060014099003,G0600010409900,06001409900,1,1,1,1,1
G06000104099004,060014099004,G0600010409900,06001409900,1,1,1,1,0.992651889928
G06000104099004,060014099004,G0600010430102,06001430102,0,0,0,0,0.007348110072
G06000104100001,060014100001,G0600010410000,06001410000,0.998952808912,0.998862708674,0.998832395959,0.998863367615,0.982471294387
G06000104100001,060014100001,G0600010430400,06001430400,0,0,0,0,0.003912551197
G06000104100001,060014100001,G0600010432800,06001432800,0.001047191088,0.001137291326,0.001167604041,0.001136632385,0.004745605437
G06000104100001,060014100001,G0600010430102,06001430102,0,0,0,0,0
G06000104100001,060014100001,G0600010432100,06001432100,0,0,0,0,0.008870548979
G06000104100002,060014100002,G0600010410000,06001410000,1,1,1,1,1
G06000104100003,060014100003,G0600010410000,06001410000,1,1,1,1,1
G06000104101001,060014101001,G0600010410100,06001410100,1,1,1,1,1
G06000104101002,060014101002,G0600010410100,06001410100,1,1,1,1,0.948875064023
G06000104101002,060014101002,G0600010410000,06001410000,0,0,0,0,0.051124935977
G06000104102001,060014102001,G0600010410200,06001410200,1,1,1,1,1
G06000104102002,060014102002,G0600010410200,06001410200,1,1,1,1,1
G06000104102003,060014102003,G0600010410200,06001410200,1,1,1,1,1
G06000104103001,060014103001,G0600010410300,06001410300,1,1,1,1,1
G06000104103002,060014103002,G0600010410300,06001410300,1,1,1,1,1
G06000104103003,060014103003,G0600010410300,06001410300,1,1,1,1,1
G06000104104001,060014104001,G0600010410400,06001410400,1,1,1,1,1
G06000104104002,060014104002,G0600010410400,06001410400,1,1,1,1,1
G06000104104003,060014104003,G0600010410400,06001410400,1,1,1,1,1
G06000104105001,060014105001,G0600010410500,06001410500,1,1,1,1,1
G06000104105002,060014105002,G0600010410500,06001410500,1,1,1,1,1
G06000104201001,060014201001,G0600010420100,06001420100,1,1,1,1,0.985952756826
G06000104201001,060014201001,G0600010420200,06001420200,0,0,0,0,0.014047243174
G06000104201002,060014201002,G0600010420100,06001420100,0.917666767459,0.919389120068,0.939637133719,0.932925944605,0.907806514946
G06000104201002,060014201002,G0600010421300,06001421300,0.082333232541,0.080610879932,0.060362866281,0.067074055395,0.092193485054
G06000104201003,060014201003,G0600010420100,06001420100,0.972288111941,0.971458127175,0.9743928123,0.975228965368,0.977032758776
G06000104201003,060014201003,G0600010421300,06001421300,0.027711888059,0.028541872825,0.0256071877,0.024771034632,0.022967241224
G06000104202001,060014202001,G0600010420200,06001420200,1,1,1,1,1
G06000104202002,060014202002,G0600010420200,06001420200,1,1,1,1,1
G06000104202003,060014202003,G0600010420200,06001420200,1,1,1,1,1
G06000104203011,060014203011,G0600010420300,06001420300,1,1,1,1,1
G06000104203021,060014203021,G0600010420300,06001420300,1,1,1,1,1
G06000104203022,060014203022,G0600010420300,06001420300,1,1,1,1,0.999996869796
G06000104203022,060014203022,G0600010420400,06001420400,0,0,0,0,3.130204e-6
G06000104204011,060014204011,G0600010420400,06001420400,1,1,1,1,0.953949642392
G06000104204011,060014204011,G0600010422000,06001422000,0,0,0,0,0.046050357608
G06000104204012,060014204012,G0600010420400,06001420400,0.770642201835,0.741333333333,0.385964912281,0.435897435897,0.975591269303
G06000104204012,060014204012,G0600010422000,06001422000,0.229357798165,0.258666666667,0.614035087719,0.564102564103,0.024408730697
G06000104204021,060014204021,G0600010420400,06001420400,0.925869188964,0.925156145179,0.989499281078,0.989959201595,0.991711614009
G06000104204021,060014204021,G0600010422000,06001422000,0.074130811036,0.074843854821,0.010500718922,0.010040798405,0.006841610374
G06000104204021,060014204021,G0600010420300,06001420300,0,0,0,0,0.001446775617
G06000104204022,060014204022,G0600010420400,06001420400,1,1,1,1,1
G06000104205001,060014205001,G0600010420500,06001420500,0.999368030992,0.999363280481,0.999436750692,0.999448307046,0.992560989546
G06000104205001,060014205001,G0600010420600,06001420600,6.31969008e-4,6.36719519e-4,5.63249308e-4,5.51692954e-4,0.007439010454
G06000104205002,060014205002,G0600010420500,06001420500,0.989107045539,0.989059842769,0.990174674434,0.988787727765,0.981686881079
G06000104205002,060014205002,G0600010421900,06001421900,0.010892954461,0.010940157231,0.009825325566,0.011212272235,0.018313118921
G06000104206001,060014206001,G0600010420600,06001420600,0.972781991757,0.9743710685,0.975235253241,0.975289171828,0.974762507814
G06000104206001,060014206001,G0600010421300,06001421300,0.018176260004,0.018265799185,0.018207034512,0.017817810497,0.018675485106
G06000104206001,060014206001,G0600010421900,06001421900,0.009041748239,0.007363132314,0.006557712247,0.006893017675,0.00656200708
G06000104206002,060014206002,G0600010420600,06001420600,0.979577936146,0.980817789251,0.982439983793,0.982057783177,0.983073483062
G06000104206002,060014206002,G0600010421900,06001421900,0.020422063854,0.019182210749,0.017560016207,0.017942216823,0.016926516938
G06000104206003,060014206003,G0600010420600,06001420600,0.998732906347,0.999064198301,0.999215338421,0.999176805932,0.997662572493
G06000104206003,060014206003,G0600010421900,06001421900,0.001267093653,9.35801699e-4,7.84661579e-4,8.23194068e-4,0.002337427507
G06000104211001,060014211001,G0600010421100,06001421100,1,1,1,1,1
G06000104211002,060014211002,G0600010421100,06001421100,1,1,1,1,1
G06000104212001,060014212001,G0600010421200,06001421200,1,1,1,1,1
G06000104212002,060014212002,G0600010421200,06001421200,1,1,1,1,1
G06000104212003,060014212003,G0600010421200,06001421200,1,1,1,1,1
G06000104212004,060014212004,G0600010421200,06001421200,1,1,1,1,1
G06000104213001,060014213001,G0600010421300,06001421300,1,1,1,1,1
G06000104213002,060014213002,G0600010421300,06001421300,1,1,1,1,1
G06000104213003,060014213003,G0600010421300,06001421300,0.997239212254,0.997091107323,0.996774629269,0.99681474582,0.988797132542
G06000104213003,060014213003,G0600010420600,06001420600,0.002760787746,0.002908892677,0.003225370731,0.00318525418,0.011202867458
G06000104213004,060014213004,G0600010421300,06001421300,1,1,1,1,1
G06000104214001,060014214001,G0600010421400,06001421400,1,1,1,1,1
G06000104214002,060014214002,G0600010421400,06001421400,1,1,1,1,1
G06000104215001,060014215001,G0600010421500,06001421500,1,1,1,1,1
G06000104215002,060014215002,G0600010421500,06001421500,1,1,1,1,1
G06000104215003,060014215003,G0600010421500,06001421500,1,1,1,1,1
G06000104216001,060014216001,G0600010421600,06001421600,0.999941265431,0.999939731319,0.999932426024,0.999937695555,0.991190907179
G06000104216001,060014216001,G0600010422600,06001422600,5.8734569e-5,6.0268681e-5,6.7573976e-5,6.2304445e-5,0.008809092821
G06000104216002,060014216002,G0600010421600,06001421600,0.999921015761,0.999921377405,0.999917835069,0.999921975162,0.990273687037
G06000104216002,060014216002,G0600010422600,06001422600,7.8984239e-5,7.8622595e-5,8.2164931e-5,7.8024838e-5,0.009726312963
G06000104216003,060014216003,G0600010421600,06001421600,1,1,1,1,1
G06000104216004,060014216004,G0600010421600,06001421600,1,1,1,1,1
G06000104217001,060014217001,G0600010421700,06001421700,1,1,1,1,1
G06000104217002,060014217002,G0600010421700,06001421700,1,1,1,1,1
G06000104217003,060014217003,G0600010421700,06001421700,1,1,1,1,1
G06000104218001,060014218001,G0600010421800,06001421800,1,1,1,1,1
G06000104218002,060014218002,G0600010421800,06001421800,1,1,1,1,1
G06000104219001,060014219001,G0600010420600,06001420600,1.70615811e-4,1.80138595e-4,1.93982349e-4,2.07266428e-4,9.11845575e-4
G06000104219001,060014219001,G0600010421900,06001421900,0.999829384189,0.999819861405,0.999806017651,0.999792733572,0.999088154425
G06000104219002,060014219002,G0600010421900,06001421900,1,1,1,1,1
G06000104219003,060014219003,G0600010421900,06001421900,1,1,1,1,1
G06000104219004,060014219004,G0600010421900,06001421900,0.991176221418,0.991929793114,0.994056598104,0.990064334288,0.994674507546
G06000104219004,060014219004,G0600010420500,06001420500,0.008823778582,0.008070206886,0.005943401896,0.009935665712,0.005325492454
G06000104220001,060014220001,G0600010422000,06001422000,1,1,1,1,0.998728950411
G06000104220001,060014220001,G0600010425102,06001425102,0,0,0,0,0.001271049589
G06000104220002,060014220002,G0600010422000,06001422000,1,1,1,1,1
G06000104221001,060014221001,G0600010422100,06001422100,1,1,1,1,1
G06000104221002,060014221002,G0600010422100,06001422100,1,1,1,1,1
G06000104222001,060014222001,G0600010422200,06001422200,1,1,1,1,1
G06000104222002,060014222002,G0600010422200,06001422200,1,1,1,1,1
G06000104222003,060014222003,G0600010422200,06001422200,1,1,1,1,1
G06000104223001,060014223001,G0600010422300,06001422300,1,1,1,1,1
G06000104223002,060014223002,G0600010422300,06001422300,1,1,1,1,1
G06000104223003,060014223003,G0600010422300,06001422300,1,1,1,1,1
G06000104224001,060014224001,G0600010422400,06001422400,1,1,1,1,1
G06000104224002,060014224002,G0600010422400,06001422400,1,1,1,1,1
G06000104224003,060014224003,G0600010422400,06001422400,1,1,1,1,1
G06000104224004,060014224004,G0600010422400,06001422400,1,1,1,1,1
G06000104225001,060014225001,G0600010422500,06001422500,1,1,1,1,1
G06000104225002,060014225002,G0600010422500,06001422500,0.999974102498,0.999974632766,0.9999417425,0.999896840059,0.952229537322
G06000104225002,060014225002,G0600010422600,06001422600,2.5897502e-5,2.5367234e-5,5.82575e-5,1.03159941e-4,0.047770462678
G06000104225003,060014225003,G0600010422500,06001422500,1,1,1,1,1
G06000104227001,060014227001,G0600010400100,06001400100,0.01034588254,0.009997741653,0.013452307911,0.012356736545,0.028667274912
G06000104227001,060014227001,G0600010422700,06001422700,0.98965411746,0.990002258347,0.986547692089,0.987643263455,0.971332725088
G06000104227002,060014227002,G0600010422700,06001422700,1,1,1,1,1
G06000104227003,060014227003,G0600010422700,06001422700,1,1,1,1,1
G06000104227004,060014227004,G0600010422700,06001422700,1,1,1,1,1
G06000104228001,060014228001,G0600010422800,06001422800,1,1,1,1,1
G06000104228002,060014228002,G0600010422800,06001422800,1,1,1,1,1
G06000104228003,060014228003,G0600010422800,06001422800,1,1,1,1,1
G06000104228004,060014228004,G0600010422800,06001422800,1,1,1,1,1
G06000104229011,060014229011,G0600010422900,06001422900,1,1,1,1,1
G06000104229012,060014229012,G0600010422900,06001422900,1,1,1,1,1
G06000104229021,060014229021,G0600010422900,06001422900,1,1,1,1,1
G06000104229022,060014229022,G0600010422900,06001422900,1,1,1,1,1
G06000104229023,060014229023,G0600010422900,06001422900,1,1,1,1,1
G06000104230001,060014230001,G0600010423000,06001423000,1,1,1,1,1
G06000104230002,060014230002,G0600010423000,06001423000,1,1,1,1,1
G06000104230003,060014230003,G0600010423000,06001423000,1,1,1,1,1
G06000104231001,060014231001,G0600010423100,06001423100,1,1,1,1,1
G06000104231002,060014231002,G0600010423100,06001423100,1,1,1,1,1
G06000104231003,060014231003,G0600010423100,06001423100,1,1,1,1,1
G06000104231004,060014231004,G0600010423100,06001423100,1,1,1,1,1
G06000104232001,060014232001,G0600010423200,06001423200,1,1,1,1,1
G06000104232002,060014232002,G0600010423200,06001423200,1,1,1,1,1
G06000104233001,060014233001,G0600010423300,06001423300,1,1,1,1,1
G06000104233002,060014233002,G0600010423300,06001423300,1,1,1,1,1
G06000104233003,060014233003,G0600010423300,06001423300,1,1,1,1,1
G06000104234001,060014234001,G0600010423400,06001423400,1,1,1,1,1
G06000104234002,060014234002,G0600010423400,06001423400,1,1,1,1,1
G06000104234003,060014234003,G0600010423400,06001423400,1,1,1,1,1
G06000104234004,060014234004,G0600010423400,06001423400,1,1,1,1,1
G06000104235001,060014235001,G0600010423500,06001423500,1,1,1,1,1
G06000104235002,060014235002,G0600010423500,06001423500,1,1,1,1,1
G06000104235003,060014235003,G0600010423500,06001423500,1,1,1,1,1
G06000104236011,060014236011,G0600010423601,06001423601,1,1,1,1,1
G06000104236012,060014236012,G0600010423601,06001423601,1,1,1,1,1
G06000104236021,060014236021,G0600010423602,06001423602,1,1,1,1,1
G06000104236022,060014236022,G0600010423602,06001423602,1,1,1,1,1
G06000104236023,060014236023,G0600010423602,06001423602,1,1,1,1,1
G06000104237001,060014237001,G0600010400100,06001400100,1.21552933e-4,9.5841498e-5,1.7119063e-4,2.07383419e-4,0.004893026294
G06000104237001,060014237001,G0600010423700,06001423700,0.999878447067,0.999904158502,0.99982880937,0.999792616581,0.995106973706
G06000104237002,060014237002,G0600010400100,06001400100,2.0912785e-5,1.7282713e-5,1.4921386e-5,1.3453708e-5,0.008934767255
